661_s0341_kidney_right.nii.g_1,kidney right
662_s0341_liver.nii.g_1,liver
663_s0342_aorta.nii.g_1,aorta
664_s0342_kidney_right.nii.g_1,kidney right
665_s0342_liver.nii.g_1,liver
666_s0343_aorta.nii.g_1,aorta
667_s0343_kidney_right.nii.g_1,kidney right
668_s0343_liver.nii.g_1,liver
669_s0344_aorta.nii.g_1,aorta
670_s0344_kidney_right.nii.g_1,kidney right
671_s0344_liver.nii.g_1,liver
672_s0345_aorta.nii.g_1,aorta
673_s0345_kidney_right.nii.g_1,kidney right
674_s0345_liver.nii.g_1,liver
675_s0346_aorta.nii.g_1,aorta
676_s0347_aorta.nii.g_1,aorta
677_s0347_liver.nii.g_1,liver
678_s0349_aorta.nii.g_1,aorta
679_s0349_kidney_right.nii.g_1,kidney right
680_s0349_liver.nii.g_1,liver
681_s0350_aorta.nii.g_1,aorta
682_s0350_kidney_right.nii.g_1,kidney right
683_s0350_liver.nii.g_1,liver
684_s0353_aorta.nii.g_1,aorta
685_s0353_liver.nii.g_1,liver
686_s0354_aorta.nii.g_1,aorta
687_s0354_kidney_right.nii.g_1,kidney right
688_s0354_liver.nii.g_1,liver
689_s0355_aorta.nii.g_1,aorta
690_s0355_kidney_right.nii.g_1,kidney right
691_s0355_liver.nii.g_1,liver
692_s0356_aorta.nii.g_1,aorta
693_s0356_liver.nii.g_1,liver
694_s0357_aorta.nii.g_1,aorta
695_s0357_kidney_right.nii.g_1,kidney right
696_s0357_liver.nii.g_1,liver
697_s0358_aorta.nii.g_1,aorta
698_s0358_kidney_right.nii.g_1,kidney right
699_s0358_liver.nii.g_1,liver
700_s0359_aorta.nii.g_1,aorta
701_s0361_aorta.nii.g_1,aorta
702_s0361_liver.nii.g_1,liver
703_s0362_aorta.nii.g_1,aorta
704_s0362_kidney_right.nii.g_1,kidney right
705_s0362_liver.nii.g_1,liver
706_s0363_aorta.nii.g_1,aorta
707_s0363_liver.nii.g_1,liver
708_s0364_aorta.nii.g_1,aorta
709_s0364_liver.nii.g_1,liver
710_s0365_aorta.nii.g_1,aorta
711_s0365_kidney_right.nii.g_1,kidney right
712_s0365_liver.nii.g_1,liver
713_s0366_aorta.nii.g_1,aorta
714_s0366_kidney_right.nii.g_1,kidney right
715_s0366_liver.nii.g_1,liver
716_s0367_aorta.nii.g_1,aorta
717_s0367_kidney_right.nii.g_1,kidney right
718_s0367_liver.nii.g_1,liver
719_s0368_aorta.nii.g_1,aorta
720_s0368_liver.nii.g_1,liver
721_s0369_aorta.nii.g_1,aorta
722_s0369_kidney_right.nii.g_1,kidney right
723_s0369_liver.nii.g_1,liver
724_s0370_aorta.nii.g_1,aorta
725_s0370_kidney_right.nii.g_1,kidney right
726_s0370_liver.nii.g_1,liver
727_s0371_aorta.nii.g_1,aorta
728_s0371_kidney_right.nii.g_1,kidney right
729_s0371_liver.nii.g_1,liver
730_s0372_aorta.nii.g_1,aorta
731_s0372_kidney_right.nii.g_1,kidney right
732_s0372_liver.nii.g_1,liver
733_s0373_aorta.nii.g_1,aorta
734_s0373_liver.nii.g_1,liver
735_s0374_aorta.nii.g_1,aorta
736_s0374_kidney_right.nii.g_1,kidney right
737_s0374_liver.nii.g_1,liver
738_s0375_aorta.nii.g_1,aorta
739_s0375_kidney_right.nii.g_1,kidney right
740_s0375_liver.nii.g_1,liver
741_s0376_aorta.nii.g_1,aorta
742_s0376_liver.nii.g_1,liver
743_s0377_aorta.nii.g_1,aorta
744_s0377_liver.nii.g_1,liver
745_s0378_aorta.nii.g_1,aorta
746_s0378_kidney_right.nii.g_1,kidney right
747_s0378_liver.nii.g_1,liver
748_s0379_aorta.nii.g_1,aorta
749_s0380_aorta.nii.g_1,aorta
750_s0380_kidney_right.nii.g_1,kidney right
751_s0380_liver.nii.g_1,liver
752_s0381_aorta.nii.g_1,aorta
753_s0381_liver.nii.g_1,liver
754_s0382_aorta.nii.g_1,aorta
755_s0382_liver.nii.g_1,liver
756_s0383_aorta.nii.g_1,aorta
757_s0383_kidney_right.nii.g_1,kidney right
758_s0383_liver.nii.g_1,liver
759_s0385_aorta.nii.g_1,aorta
760_s0386_aorta.nii.g_1,aorta
761_s0386_kidney_right.nii.g_1,kidney right
762_s0386_liver.nii.g_1,liver
763_s0389_aorta.nii.g_1,aorta
764_s0389_liver.nii.g_1,liver
765_s0390_aorta.nii.g_1,aorta
766_s0390_kidney_right.nii.g_1,kidney right
767_s0390_liver.nii.g_1,liver
768_s0391_aorta.nii.g_1,aorta
769_s0391_liver.nii.g_1,liver
770_s0392_aorta.nii.g_1,aorta
771_s0392_kidney_right.nii.g_1,kidney right
772_s0392_liver.nii.g_1,liver
773_s0393_aorta.nii.g_1,aorta
774_s0393_kidney_right.nii.g_1,kidney right
775_s0393_liver.nii.g_1,liver
776_s0394_aorta.nii.g_1,aorta
777_s0394_kidney_right.nii.g_1,kidney right
778_s0394_liver.nii.g_1,liver
779_s0395_aorta.nii.g_1,aorta
780_s0398_aorta.nii.g_1,aorta
781_s0398_kidney_right.nii.g_1,kidney right
782_s0398_liver.nii.g_1,liver
783_s0399_kidney_right.nii.g_1,kidney right
784_s0399_liver.nii.g_1,liver
785_s0400_aorta.nii.g_1,aorta
786_s0401_aorta.nii.g_1,aorta
787_s0401_kidney_right.nii.g_1,kidney right
788_s0401_liver.nii.g_1,liver
789_s0402_aorta.nii.g_1,aorta
790_s0402_kidney_right.nii.g_1,kidney right
791_s0402_liver.nii.g_1,liver
792_s0403_aorta.nii.g_1,aorta
793_s0403_kidney_right.nii.g_1,kidney right
794_s0403_liver.nii.g_1,liver
795_s0405_aorta.nii.g_1,aorta
796_s0405_liver.nii.g_1,liver
797_s0406_aorta.nii.g_1,aorta
798_s0406_kidney_right.nii.g_1,kidney right
799_s0406_liver.nii.g_1,liver
800_s0407_aorta.nii.g_1,aorta
801_s0407_kidney_right.nii.g_1,kidney right
802_s0407_liver.nii.g_1,liver
803_s0408_aorta.nii.g_1,aorta
804_s0408_kidney_right.nii.g_1,kidney right
805_s0408_liver.nii.g_1,liver
806_s0411_aorta.nii.g_1,aorta
807_s0412_aorta.nii.g_1,aorta
808_s0412_kidney_right.nii.g_1,kidney right
809_s0412_liver.nii.g_1,liver
810_s0413_aorta.nii.g_1,aorta
811_s0413_liver.nii.g_1,liver
812_s0414_aorta.nii.g_1,aorta
813_s0414_kidney_right.nii.g_1,kidney right
814_s0414_liver.nii.g_1,liver
815_s0416_aorta.nii.g_1,aorta
816_s0416_kidney_right.nii.g_1,kidney right
817_s0416_liver.nii.g_1,liver
818_s0419_aorta.nii.g_1,aorta
819_s0420_aorta.nii.g_1,aorta
820_s0420_liver.nii.g_1,liver
821_s0421_aorta.nii.g_1,aorta
822_s0421_liver.nii.g_1,liver
823_s0422_aorta.nii.g_1,aorta
824_s0422_kidney_right.nii.g_1,kidney right
825_s0422_liver.nii.g_1,liver
826_s0423_aorta.nii.g_1,aorta
827_s0423_kidney_right.nii.g_1,kidney right
828_s0423_liver.nii.g_1,liver
829_s0424_aorta.nii.g_1,aorta
830_s0424_liver.nii.g_1,liver
831_s0425_aorta.nii.g_1,aorta
832_s0425_liver.nii.g_1,liver
833_s0426_aorta.nii.g_1,aorta
834_s0428_aorta.nii.g_1,aorta
835_s0428_kidney_right.nii.g_1,kidney right
836_s0428_liver.nii.g_1,liver
837_s0429_aorta.nii.g_1,aorta
838_s0429_kidney_right.nii.g_1,kidney right
839_s0429_liver.nii.g_1,liver
840_s0430_aorta.nii.g_1,aorta
841_s0430_kidney_right.nii.g_1,kidney right
842_s0430_liver.nii.g_1,liver
843_s0431_aorta.nii.g_1,aorta
844_s0431_kidney_right.nii.g_1,kidney right
845_s0431_liver.nii.g_1,liver
846_s0433_aorta.nii.g_1,aorta
847_s0433_kidney_right.nii.g_1,kidney right
848_s0433_liver.nii.g_1,liver
849_s0435_aorta.nii.g_1,aorta
850_s0436_aorta.nii.g_1,aorta
851_s0436_kidney_right.nii.g_1,kidney right
852_s0436_liver.nii.g_1,liver
853_s0437_aorta.nii.g_1,aorta
854_s0437_liver.nii.g_1,liver
855_s0438_aorta.nii.g_1,aorta
856_s0438_kidney_right.nii.g_1,kidney right
857_s0438_liver.nii.g_1,liver
858_s0439_aorta.nii.g_1,aorta
859_s0439_kidney_right.nii.g_1,kidney right
860_s0439_liver.nii.g_1,liver
861_s0440_aorta.nii.g_1,aorta
862_s0440_kidney_right.nii.g_1,kidney right
863_s0440_liver.nii.g_1,liver
864_s0441_aorta.nii.g_1,aorta
865_s0441_kidney_right.nii.g_1,kidney right
866_s0441_liver.nii.g_1,liver
867_s0442_aorta.nii.g_1,aorta
868_s0444_aorta.nii.g_1,aorta
869_s0444_liver.nii.g_1,liver
870_s0445_aorta.nii.g_1,aorta
871_s0445_kidney_right.nii.g_1,kidney right
872_s0445_liver.nii.g_1,liver
873_s0446_aorta.nii.g_1,aorta
874_s0446_kidney_right.nii.g_1,kidney right
875_s0446_liver.nii.g_1,liver
876_s0447_aorta.nii.g_1,aorta
877_s0447_kidney_right.nii.g_1,kidney right
878_s0447_liver.nii.g_1,liver
879_s0450_aorta.nii.g_1,aorta
880_s0450_kidney_right.nii.g_1,kidney right
881_s0450_liver.nii.g_1,liver
882_s0452_aorta.nii.g_1,aorta
883_s0452_kidney_right.nii.g_1,kidney right
884_s0452_liver.nii.g_1,liver
885_s0454_aorta.nii.g_1,aorta
886_s0455_aorta.nii.g_1,aorta
887_s0455_kidney_right.nii.g_1,kidney right
888_s0455_liver.nii.g_1,liver
889_s0456_aorta.nii.g_1,aorta
890_s0456_kidney_right.nii.g_1,kidney right
891_s0456_liver.nii.g_1,liver
892_s0457_aorta.nii.g_1,aorta
893_s0457_liver.nii.g_1,liver
894_s0458_aorta.nii.g_1,aorta
895_s0458_kidney_right.nii.g_1,kidney right
896_s0458_liver.nii.g_1,liver
897_s0459_aorta.nii.g_1,aorta
898_s0459_kidney_right.nii.g_1,kidney right
899_s0459_liver.nii.g_1,liver
900_s0461_aorta.nii.g_1,aorta
901_s0461_kidney_right.nii.g_1,kidney right
902_s0461_liver.nii.g_1,liver
903_s0462_aorta.nii.g_1,aorta
904_s0462_kidney_right.nii.g_1,kidney right
905_s0462_liver.nii.g_1,liver
906_s0463_aorta.nii.g_1,aorta
907_s0463_kidney_right.nii.g_1,kidney right
908_s0463_liver.nii.g_1,liver
909_s0465_aorta.nii.g_1,aorta
910_s0465_liver.nii.g_1,liver
911_s0467_aorta.nii.g_1,aorta
912_s0467_kidney_right.nii.g_1,kidney right
913_s0467_liver.nii.g_1,liver
914_s0468_aorta.nii.g_1,aorta
915_s0468_kidney_right.nii.g_1,kidney right
916_s0468_liver.nii.g_1,liver
917_s0469_aorta.nii.g_1,aorta
918_s0469_kidney_right.nii.g_1,kidney right
919_s0469_liver.nii.g_1,liver
920_s0470_aorta.nii.g_1,aorta
921_s0470_kidney_right.nii.g_1,kidney right
922_s0470_liver.nii.g_1,liver
923_s0471_aorta.nii.g_1,aorta
924_s0471_kidney_right.nii.g_1,kidney right
925_s0471_liver.nii.g_1,liver
926_s0472_aorta.nii.g_1,aorta
927_s0472_kidney_right.nii.g_1,kidney right
928_s0472_liver.nii.g_1,liver
929_s0473_aorta.nii.g_1,aorta
930_s0473_kidney_right.nii.g_1,kidney right
931_s0473_liver.nii.g_1,liver
932_s0475_aorta.nii.g_1,aorta
933_s0476_aorta.nii.g_1,aorta
934_s0476_kidney_right.nii.g_1,kidney right
935_s0476_liver.nii.g_1,liver
936_s0477_aorta.nii.g_1,aorta
937_s0477_kidney_right.nii.g_1,kidney right
938_s0477_liver.nii.g_1,liver
939_s0478_aorta.nii.g_1,aorta
940_s0480_aorta.nii.g_1,aorta
941_s0480_kidney_right.nii.g_1,kidney right
942_s0480_liver.nii.g_1,liver
943_s0481_aorta.nii.g_1,aorta
944_s0481_liver.nii.g_1,liver
945_s0482_aorta.nii.g_1,aorta
946_s0482_kidney_right.nii.g_1,kidney right
947_s0482_liver.nii.g_1,liver
948_s0483_aorta.nii.g_1,aorta
949_s0483_kidney_right.nii.g_1,kidney right
950_s0483_liver.nii.g_1,liver
951_s0484_aorta.nii.g_1,aorta
952_s0484_kidney_right.nii.g_1,kidney right
953_s0484_liver.nii.g_1,liver
954_s0485_aorta.nii.g_1,aorta
955_s0485_kidney_right.nii.g_1,kidney right
956_s0485_liver.nii.g_1,liver
957_s0486_aorta.nii.g_1,aorta
958_s0486_kidney_right.nii.g_1,kidney right
959_s0486_liver.nii.g_1,liver
960_s0487_aorta.nii.g_1,aorta
961_s0487_liver.nii.g_1,liver
962_s0488_aorta.nii.g_1,aorta
963_s0488_kidney_right.nii.g_1,kidney right
964_s0488_liver.nii.g_1,liver
965_s0490_aorta.nii.g_1,aorta
966_s0490_kidney_right.nii.g_1,kidney right
967_s0490_liver.nii.g_1,liver
968_s0491_aorta.nii.g_1,aorta
969_s0494_aorta.nii.g_1,aorta
970_s0494_kidney_right.nii.g_1,kidney right
971_s0494_liver.nii.g_1,liver
972_s0495_aorta.nii.g_1,aorta
973_s0495_kidney_right.nii.g_1,kidney right
974_s0495_liver.nii.g_1,liver
975_s0497_aorta.nii.g_1,aorta
976_s0498_aorta.nii.g_1,aorta
977_s0498_kidney_right.nii.g_1,kidney right
978_s0498_liver.nii.g_1,liver
979_s0499_aorta.nii.g_1,aorta
980_s0499_kidney_right.nii.g_1,kidney right
981_s0499_liver.nii.g_1,liver
982_s0500_aorta.nii.g_1,aorta
983_s0500_kidney_right.nii.g_1,kidney right
984_s0500_liver.nii.g_1,liver
985_s0501_aorta.nii.g_1,aorta
986_s0502_aorta.nii.g_1,aorta
987_s0502_kidney_right.nii.g_1,kidney right
988_s0502_liver.nii.g_1,liver
989_s0503_aorta.nii.g_1,aorta
990_s0504_aorta.nii.g_1,aorta
991_s0505_aorta.nii.g_1,aorta
992_s0505_kidney_right.nii.g_1,kidney right
993_s0505_liver.nii.g_1,liver
994_s0506_aorta.nii.g_1,aorta
995_s0507_aorta.nii.g_1,aorta
996_s0507_kidney_right.nii.g_1,kidney right
997_s0507_liver.nii.g_1,liver
998_s0508_aorta.nii.g_1,aorta
999_s0508_kidney_right.nii.g_1,kidney right
1000_s0508_liver.nii.g_1,liver
1001_s0509_aorta.nii.g_1,aorta
1002_s0509_kidney_right.nii.g_1,kidney right
1003_s0509_liver.nii.g_1,liver
1004_s0510_aorta.nii.g_1,aorta
1005_s0510_kidney_right.nii.g_1,kidney right
1006_s0510_liver.nii.g_1,liver
1007_s0511_aorta.nii.g_1,aorta
1008_s0511_kidney_right.nii.g_1,kidney right
1009_s0511_liver.nii.g_1,liver
1010_s0513_aorta.nii.g_1,aorta
1011_s0513_kidney_right.nii.g_1,kidney right
1012_s0513_liver.nii.g_1,liver
1013_s0515_aorta.nii.g_1,aorta
1014_s0515_kidney_right.nii.g_1,kidney right
1015_s0515_liver.nii.g_1,liver
1016_s0516_aorta.nii.g_1,aorta
1017_s0516_kidney_right.nii.g_1,kidney right
1018_s0516_liver.nii.g_1,liver
1019_s0517_aorta.nii.g_1,aorta
1020_s0517_kidney_right.nii.g_1,kidney right
1021_s0517_liver.nii.g_1,liver
1022_s0518_aorta.nii.g_1,aorta
1023_s0519_aorta.nii.g_1,aorta
1024_s0519_kidney_right.nii.g_1,kidney right
1025_s0519_liver.nii.g_1,liver
1026_s0520_aorta.nii.g_1,aorta
1027_s0520_kidney_right.nii.g_1,kidney right
1028_s0520_liver.nii.g_1,liver
1029_s0521_aorta.nii.g_1,aorta
1030_s0522_aorta.nii.g_1,aorta
1031_s0522_kidney_right.nii.g_1,kidney right
1032_s0522_liver.nii.g_1,liver
1033_s0523_aorta.nii.g_1,aorta
1034_s0523_kidney_right.nii.g_1,kidney right
1035_s0523_liver.nii.g_1,liver
1036_s0525_aorta.nii.g_1,aorta
1037_s0526_aorta.nii.g_1,aorta
1038_s0527_aorta.nii.g_1,aorta
1039_s0528_aorta.nii.g_1,aorta
1040_s0528_liver.nii.g_1,liver
1041_s0529_aorta.nii.g_1,aorta
1042_s0529_kidney_right.nii.g_1,kidney right
1043_s0529_liver.nii.g_1,liver
1044_s0530_aorta.nii.g_1,aorta
1045_s0530_liver.nii.g_1,liver
1046_s0531_aorta.nii.g_1,aorta
1047_s0531_kidney_right.nii.g_1,kidney right
1048_s0531_liver.nii.g_1,liver
1049_s0532_aorta.nii.g_1,aorta
1050_s0532_liver.nii.g_1,liver
1051_s0535_aorta.nii.g_1,aorta
1052_s0536_aorta.nii.g_1,aorta
1053_s0536_kidney_right.nii.g_1,kidney right
1054_s0536_liver.nii.g_1,liver
1055_s0537_aorta.nii.g_1,aorta
1056_s0541_aorta.nii.g_1,aorta
1057_s0541_kidney_right.nii.g_1,kidney right
1058_s0541_liver.nii.g_1,liver
1059_s0542_aorta.nii.g_1,aorta
1060_s0542_kidney_right.nii.g_1,kidney right
1061_s0542_liver.nii.g_1,liver
1062_s0543_aorta.nii.g_1,aorta
1063_s0543_kidney_right.nii.g_1,kidney right
1064_s0543_liver.nii.g_1,liver
1065_s0544_aorta.nii.g_1,aorta
1066_s0544_liver.nii.g_1,liver
1067_s0545_aorta.nii.g_1,aorta
1068_s0545_kidney_right.nii.g_1,kidney right
1069_s0545_liver.nii.g_1,liver
1070_s0546_aorta.nii.g_1,aorta
1071_s0546_kidney_right.nii.g_1,kidney right
1072_s0546_liver.nii.g_1,liver
1073_s0548_aorta.nii.g_1,aorta
1074_s0548_kidney_right.nii.g_1,kidney right
1075_s0548_liver.nii.g_1,liver
1076_s0549_aorta.nii.g_1,aorta
1077_s0549_kidney_right.nii.g_1,kidney right
1078_s0549_liver.nii.g_1,liver
1079_s0550_aorta.nii.g_1,aorta
1080_s0550_kidney_right.nii.g_1,kidney right
1081_s0550_liver.nii.g_1,liver
1082_s0551_aorta.nii.g_1,aorta
1083_s0551_kidney_right.nii.g_1,kidney right
1084_s0551_liver.nii.g_1,liver
1085_s0552_aorta.nii.g_1,aorta
1086_s0553_aorta.nii.g_1,aorta
1087_s0553_kidney_right.nii.g_1,kidney right
1088_s0553_liver.nii.g_1,liver
1089_s0555_aorta.nii.g_1,aorta
1090_s0555_kidney_right.nii.g_1,kidney right
1091_s0555_liver.nii.g_1,liver
1092_s0556_aorta.nii.g_1,aorta
1093_s0556_kidney_right.nii.g_1,kidney right
1094_s0556_liver.nii.g_1,liver
1095_s0557_aorta.nii.g_1,aorta
1096_s0557_liver.nii.g_1,liver
1097_s0559_aorta.nii.g_1,aorta
1098_s0560_aorta.nii.g_1,aorta
1099_s0560_kidney_right.nii.g_1,kidney right
1100_s0560_liver.nii.g_1,liver
1101_s0561_aorta.nii.g_1,aorta
1102_s0561_kidney_right.nii.g_1,kidney right
1103_s0561_liver.nii.g_1,liver
1104_s0564_aorta.nii.g_1,aorta
1105_s0565_aorta.nii.g_1,aorta
1106_s0565_kidney_right.nii.g_1,kidney right
1107_s0565_liver.nii.g_1,liver
1108_s0566_aorta.nii.g_1,aorta
1109_s0566_kidney_right.nii.g_1,kidney right
1110_s0566_liver.nii.g_1,liver
1111_s0571_aorta.nii.g_1,aorta
1112_s0571_kidney_right.nii.g_1,kidney right
1113_s0571_liver.nii.g_1,liver
1114_s0573_aorta.nii.g_1,aorta
1115_s0573_kidney_right.nii.g_1,kidney right
1116_s0573_liver.nii.g_1,liver
1117_s0574_aorta.nii.g_1,aorta
1118_s0574_kidney_right.nii.g_1,kidney right
1119_s0574_liver.nii.g_1,liver
1120_s0576_aorta.nii.g_1,aorta
1121_s0577_aorta.nii.g_1,aorta
1122_s0577_kidney_right.nii.g_1,kidney right
1123_s0577_liver.nii.g_1,liver
1124_s0578_aorta.nii.g_1,aorta
1125_s0578_kidney_right.nii.g_1,kidney right
1126_s0578_liver.nii.g_1,liver
1127_s0579_aorta.nii.g_1,aorta
1128_s0579_kidney_right.nii.g_1,kidney right
1129_s0579_liver.nii.g_1,liver
1130_s0580_aorta.nii.g_1,aorta
1131_s0580_liver.nii.g_1,liver
1132_s0581_aorta.nii.g_1,aorta
1133_s0581_kidney_right.nii.g_1,kidney right
1134_s0581_liver.nii.g_1,liver
1135_s0582_aorta.nii.g_1,aorta
1136_s0582_liver.nii.g_1,liver
1137_s0583_aorta.nii.g_1,aorta
1138_s0583_kidney_right.nii.g_1,kidney right
1139_s0583_liver.nii.g_1,liver
1140_s0584_aorta.nii.g_1,aorta
1141_s0584_kidney_right.nii.g_1,kidney right
1142_s0584_liver.nii.g_1,liver
1143_s0585_aorta.nii.g_1,aorta
1144_s0585_kidney_right.nii.g_1,kidney right
1145_s0585_liver.nii.g_1,liver
1146_s0586_aorta.nii.g_1,aorta
1147_s0586_kidney_right.nii.g_1,kidney right
1148_s0586_liver.nii.g_1,liver
1149_s0587_aorta.nii.g_1,aorta
1150_s0587_kidney_right.nii.g_1,kidney right
1151_s0587_liver.nii.g_1,liver
1152_s0589_aorta.nii.g_1,aorta
1153_s0589_kidney_right.nii.g_1,kidney right
1154_s0589_liver.nii.g_1,liver
1155_s0590_aorta.nii.g_1,aorta
1156_s0590_kidney_right.nii.g_1,kidney right
1157_s0590_liver.nii.g_1,liver
1158_s0591_aorta.nii.g_1,aorta
1159_s0591_kidney_right.nii.g_1,kidney right
1160_s0591_liver.nii.g_1,liver
1161_s0592_aorta.nii.g_1,aorta
1162_s0592_kidney_right.nii.g_1,kidney right
1163_s0592_liver.nii.g_1,liver
1164_s0593_aorta.nii.g_1,aorta
1165_s0593_kidney_right.nii.g_1,kidney right
1166_s0593_liver.nii.g_1,liver
1167_s0594_aorta.nii.g_1,aorta
1168_s0594_liver.nii.g_1,liver
1169_s0595_aorta.nii.g_1,aorta
1170_s0595_liver.nii.g_1,liver
1171_s0597_aorta.nii.g_1,aorta
1172_s0598_aorta.nii.g_1,aorta
1173_s0598_kidney_right.nii.g_1,kidney right
1174_s0598_liver.nii.g_1,liver
1175_s0600_aorta.nii.g_1,aorta
1176_s0600_kidney_right.nii.g_1,kidney right
1177_s0600_liver.nii.g_1,liver
1178_s0602_aorta.nii.g_1,aorta
1179_s0602_kidney_right.nii.g_1,kidney right
1180_s0602_liver.nii.g_1,liver
1181_s0603_aorta.nii.g_1,aorta
1182_s0603_kidney_right.nii.g_1,kidney right
1183_s0603_liver.nii.g_1,liver
1184_s0604_aorta.nii.g_1,aorta
1185_s0604_liver.nii.g_1,liver
1186_s0605_aorta.nii.g_1,aorta
1187_s0605_liver.nii.g_1,liver
1188_s0606_aorta.nii.g_1,aorta
1189_s0606_kidney_right.nii.g_1,kidney right
1190_s0606_liver.nii.g_1,liver
1191_s0607_aorta.nii.g_1,aorta
1192_s0607_kidney_right.nii.g_1,kidney right
1193_s0607_liver.nii.g_1,liver
1194_s0608_aorta.nii.g_1,aorta
1195_s0608_liver.nii.g_1,liver
1196_s0610_aorta.nii.g_1,aorta
1197_s0611_aorta.nii.g_1,aorta
1198_s0612_aorta.nii.g_1,aorta
1199_s0612_kidney_right.nii.g_1,kidney right
1200_s0612_liver.nii.g_1,liver
1201_s0613_aorta.nii.g_1,aorta
1202_s0613_kidney_right.nii.g_1,kidney right
1203_s0613_liver.nii.g_1,liver
1204_s0615_aorta.nii.g_1,aorta
1205_s0615_kidney_right.nii.g_1,kidney right
1206_s0615_liver.nii.g_1,liver
1207_s0616_aorta.nii.g_1,aorta
1208_s0616_kidney_right.nii.g_1,kidney right
1209_s0616_liver.nii.g_1,liver
1210_s0617_aorta.nii.g_1,aorta
1211_s0617_kidney_right.nii.g_1,kidney right
1212_s0617_liver.nii.g_1,liver
1213_s0618_aorta.nii.g_1,aorta
1214_s0618_kidney_right.nii.g_1,kidney right
1215_s0618_liver.nii.g_1,liver
1216_s0619_aorta.nii.g_1,aorta
1217_s0619_kidney_right.nii.g_1,kidney right
1218_s0619_liver.nii.g_1,liver
1219_s0620_aorta.nii.g_1,aorta
1220_s0620_kidney_right.nii.g_1,kidney right
1221_s0620_liver.nii.g_1,liver
1222_s0621_aorta.nii.g_1,aorta
1223_s0621_kidney_right.nii.g_1,kidney right
1224_s0621_liver.nii.g_1,liver
1225_s0622_aorta.nii.g_1,aorta
1226_s0623_aorta.nii.g_1,aorta
1227_s0623_kidney_right.nii.g_1,kidney right
1228_s0623_liver.nii.g_1,liver
1229_s0624_aorta.nii.g_1,aorta
1230_s0624_kidney_right.nii.g_1,kidney right
1231_s0624_liver.nii.g_1,liver
1232_s0625_aorta.nii.g_1,aorta
1233_s0625_kidney_right.nii.g_1,kidney right
1234_s0625_liver.nii.g_1,liver
1235_s0626_aorta.nii.g_1,aorta
1236_s0626_kidney_right.nii.g_1,kidney right
1237_s0626_liver.nii.g_1,liver
1238_s0627_aorta.nii.g_1,aorta
1239_s0628_aorta.nii.g_1,aorta
1240_s0628_kidney_right.nii.g_1,kidney right
1241_s0628_liver.nii.g_1,liver
1242_s0629_aorta.nii.g_1,aorta
1243_s0629_kidney_right.nii.g_1,kidney right
1244_s0629_liver.nii.g_1,liver
1245_s0632_aorta.nii.g_1,aorta
1246_s0632_liver.nii.g_1,liver
1247_s0635_aorta.nii.g_1,aorta
1248_s0635_kidney_right.nii.g_1,kidney right
1249_s0635_liver.nii.g_1,liver
1250_s0636_aorta.nii.g_1,aorta
1251_s0636_kidney_right.nii.g_1,kidney right
1252_s0636_liver.nii.g_1,liver
1253_s0637_aorta.nii.g_1,aorta
1254_s0637_kidney_right.nii.g_1,kidney right
1255_s0637_liver.nii.g_1,liver
1256_s0639_aorta.nii.g_1,aorta
1257_s0639_kidney_right.nii.g_1,kidney right
1258_s0639_liver.nii.g_1,liver
1259_s0641_aorta.nii.g_1,aorta
1260_s0641_kidney_right.nii.g_1,kidney right
1261_s0641_liver.nii.g_1,liver
1262_s0643_aorta.nii.g_1,aorta
1263_s0644_aorta.nii.g_1,aorta
1264_s0644_kidney_right.nii.g_1,kidney right
1265_s0644_liver.nii.g_1,liver
1266_s0645_aorta.nii.g_1,aorta
1267_s0645_liver.nii.g_1,liver
1268_s0646_aorta.nii.g_1,aorta
1269_s0646_liver.nii.g_1,liver
1270_s0647_aorta.nii.g_1,aorta
1271_s0647_kidney_right.nii.g_1,kidney right
1272_s0647_liver.nii.g_1,liver
1273_s0648_aorta.nii.g_1,aorta
1274_s0648_kidney_right.nii.g_1,kidney right
1275_s0648_liver.nii.g_1,liver
1276_s0649_aorta.nii.g_1,aorta
1277_s0649_kidney_right.nii.g_1,kidney right
1278_s0649_liver.nii.g_1,liver
1279_s0650_aorta.nii.g_1,aorta
1280_s0650_kidney_right.nii.g_1,kidney right
1281_s0650_liver.nii.g_1,liver
1282_s0651_aorta.nii.g_1,aorta
1283_s0651_kidney_right.nii.g_1,kidney right
1284_s0651_liver.nii.g_1,liver
1285_s0652_aorta.nii.g_1,aorta
1286_s0652_liver.nii.g_1,liver
1287_s0653_aorta.nii.g_1,aorta
1288_s0654_aorta.nii.g_1,aorta
1289_s0654_liver.nii.g_1,liver
1290_s0655_aorta.nii.g_1,aorta
1291_s0655_liver.nii.g_1,liver
1292_s0656_aorta.nii.g_1,aorta
1293_s0656_kidney_right.nii.g_1,kidney right
1294_s0656_liver.nii.g_1,liver
1295_s0657_aorta.nii.g_1,aorta
1296_s0657_kidney_right.nii.g_1,kidney right
1297_s0657_liver.nii.g_1,liver
1298_s0658_aorta.nii.g_1,aorta
1299_s0658_liver.nii.g_1,liver
1300_s0659_aorta.nii.g_1,aorta
1301_s0659_kidney_right.nii.g_1,kidney right
1302_s0659_liver.nii.g_1,liver
1303_s0660_aorta.nii.g_1,aorta
1304_s0661_aorta.nii.g_1,aorta
1305_s0661_kidney_right.nii.g_1,kidney right
1306_s0661_liver.nii.g_1,liver
1307_s0662_aorta.nii.g_1,aorta
